site,project_name,id,project_id,plot,latitude,longitude,treatment,profile,min_org,horizon,raw_depth,adjusted_depth,sample_depth,fine_coarse,fine_bulk_density,fine_carbon,fine_nitrogen,dry_matter,carbon
SK_RTJ_JJ001B,SK_RTJ,ps.4331,BR_SK1.ps.342,SK_RTJ_SK_RTJ_JJ001B,55.205495,-105.800955,Burn,Core 3,org,mesic,13.0,26.0499375,4.0,0,0.2299535,42.59195536,,9198.14,3917.667683
SK_RTJ_JJ001B,SK_RTJ,ps.4332,BR_SK1.ps.343,SK_RTJ_SK_RTJ_JJ001B,55.205495,-105.800955,Burn,Core 3,org,humic,21.0,34.0499375,8.0,0,0.210917014,40.61849783,,16873.36112,6853.70582
SK_RTJ_JJ002B,SK_RTJ,ps.4339,BR_SK1.ps.350,SK_RTJ_SK_RTJ_JJ002B,55.32733804,-105.064818,Burn,Core 1,org,mesic,2.5,13.71021439,2.5,0,0.1946336,20.22721988,,4865.84,984.2241558
SK_RTJ_JJ002B,SK_RTJ,ps.4340,BR_SK1.ps.351,SK_RTJ_SK_RTJ_JJ002B,55.32733804,-105.064818,Burn,Core 2,org,mesic,2.0,13.21021439,2.0,0,0.218275,21.61054527,,4365.5,943.4083538
SK_RTJ_JJ002B,SK_RTJ,ps.4341,BR_SK1.ps.352,SK_RTJ_SK_RTJ_JJ002B,55.32733804,-105.064818,Burn,Core 3,org,fibric,4.0,15.21021439,4.0,0,0.0958085,41.39560629,,3832.34,1586.420378
SK_RTJ_JJ002B,SK_RTJ,ps.4342,BR_SK1.ps.353,SK_RTJ_SK_RTJ_JJ002B,55.32733804,-105.064818,Burn,Core 3,org,mesic,6.0,17.21021439,2.0,0,0.129669,30.66352196,,2593.38,795.2216458
SK_RTJ_JJ002B,SK_RTJ,ps.4343,BR_SK1.ps.354,SK_RTJ_SK_RTJ_JJ002B,55.32733804,-105.064818,Burn,Core 4,org,mesic,2.0,13.21021439,2.0,0,0.09396,33.06706581,,1879.2,621.3963007
SK_RTJ_JJ002B,SK_RTJ,ps.4344,BR_SK1.ps.355,SK_RTJ_SK_RTJ_JJ002B,55.32733804,-105.064818,Burn,Core 5,org,mesic,4.0,15.21021439,4.0,0,0.3285525,17.32617128,,13142.1,2277.022756
SK_RTJ_JJ003B,SK_RTJ,ps.4349,BR_SK1.ps.360,SK_RTJ_SK_RTJ_JJ003B,55.23674299,-105.288306,Burn,Core 4,org,mesic,10.0,10.0,4.0,0,0.116602,15.35590998,,4664.08,716.2119262
SK_RTJ_JJ003B,SK_RTJ,ps.4350,BR_SK1.ps.361,SK_RTJ_SK_RTJ_JJ003B,55.23674299,-105.288306,Burn,Core 5,org,fibric,9.0,9.0,9.0,0,0.095666706,39.55474982,,8610.00354,3405.66536
SK_RTJ_JJ003B,SK_RTJ,ps.4346,BR_SK1.ps.357,SK_RTJ_SK_RTJ_JJ003B,55.23674299,-105.288306,Burn,Core 2,org,humic,3.0,3.0,3.0,0,0.180980667,22.64207035,,5429.42001,1229.333098
SK_RTJ_JJ003B,SK_RTJ,ps.4347,BR_SK1.ps.358,SK_RTJ_SK_RTJ_JJ003B,55.23674299,-105.288306,Burn,Core 3,org,fibric,10.0,10.0,10.0,0,0.0635146,42.28615796,,6351.46,2685.788408
SK_RTJ_JJ003B,SK_RTJ,ps.4348,BR_SK1.ps.359,SK_RTJ_SK_RTJ_JJ003B,55.23674299,-105.288306,Burn,Core 4,org,fibric,6.0,6.0,6.0,0,0.083112333,35.10310496,,4986.73998,1750.500569
SK_RTJ_JJ003B,SK_RTJ,ps.4345,BR_SK1.ps.356,SK_RTJ_SK_RTJ_JJ003B,55.23674299,-105.288306,Burn,Core 1,org,fibric,4.0,4.0,4.0,0,0.26093,23.50109886,,10437.2,2452.85669
SK_RTJ_JJ004B,SK_RTJ,ps.4351,BR_SK1.ps.362,SK_RTJ_SK_RTJ_JJ004B,55.23625701,-105.311332,Burn,Core 1,org,mesic,0.5,5.38599541,0.5,0,0.479293423,12.4765416,,2396.467115,298.9962165
SK_RTJ_JJ004B,SK_RTJ,ps.4352,BR_SK1.ps.363,SK_RTJ_SK_RTJ_JJ004B,55.23625701,-105.311332,Burn,Core 3,org,mesic,0.5,5.38599541,0.5,0,0.479293423,12.4765416,,2396.467115,298.9962165
SK_RTJ_JJ004B,SK_RTJ,ps.4353,BR_SK1.ps.364,SK_RTJ_SK_RTJ_JJ004B,55.23625701,-105.311332,Burn,Core 4,org,mesic,1.0,5.88599541,1.0,0,0.479293423,12.4765416,,4792.93423,597.9924331
SK_RTJ_JJ005C,SK_RTJ,ps.4355,BR_SK1.ps.366,SK_RTJ_SK_RTJ_JJ005C,55.32833397,-104.920468,Control,Core 1,org,dead moss,7.5,7.5,5.5,0,0.007662945,46.1824368,,421.461975,194.6414102
SK_RTJ_JJ005C,SK_RTJ,ps.4356,BR_SK1.ps.367,SK_RTJ_SK_RTJ_JJ005C,55.32833397,-104.920468,Control,Core 1,org,fibric,10.5,10.5,3.0,0,0.124858667,46.015827,,3745.76001,1723.642446
SK_RTJ_JJ005C,SK_RTJ,ps.4357,BR_SK1.ps.368,SK_RTJ_SK_RTJ_JJ005C,55.32833397,-104.920468,Control,Core 1,org,mesic,12.5,12.5,2.0,0,0.051171,40.4856435,,1023.42,414.3381727
SK_RTJ_JJ005C,SK_RTJ,ps.4358,BR_SK1.ps.369,SK_RTJ_SK_RTJ_JJ005C,55.32833397,-104.920468,Control,Core 2,org,live moss,2.0,2.0,2.0,0,0.023196,46.5024033,,463.92,215.7339494
SK_RTJ_JJ005C,SK_RTJ,ps.4359,BR_SK1.ps.370,SK_RTJ_SK_RTJ_JJ005C,55.32833397,-104.920468,Control,Core 2,org,dead moss,6.0,6.0,4.0,0,0.016164,46.7186657,,646.56,302.0642049
SK_RTJ_JJ005C,SK_RTJ,ps.4360,BR_SK1.ps.371,SK_RTJ_SK_RTJ_JJ005C,55.32833397,-104.920468,Control,Core 2,org,fibric,21.0,21.0,15.0,0,0.040841333,46.7573606,,6126.19995,2864.449402
SK_RTJ_JJ005C,SK_RTJ,ps.4361,BR_SK1.ps.372,SK_RTJ_SK_RTJ_JJ005C,55.32833397,-104.920468,Control,Core 2,org,mesic,22.0,22.0,1.0,0,0.025348,47.6654368,,253.48,120.8223492
SK_RTJ_JJ005C,SK_RTJ,ps.4362,BR_SK1.ps.373,SK_RTJ_SK_RTJ_JJ005C,55.32833397,-104.920468,Control,Core 3,org,live moss,5.0,5.0,5.0,0,0.0095004,47.434501,,475.02,225.3233667
SK_RTJ_JJ005C,SK_RTJ,ps.4363,BR_SK1.ps.374,SK_RTJ_SK_RTJ_JJ005C,55.32833397,-104.920468,Control,Core 3,org,dead moss,10.0,10.0,5.0,0,0.0141008,47.6121914,,705.04,335.6849942
SK_RTJ_JJ005C,SK_RTJ,ps.4368,BR_SK1.ps.379,SK_RTJ_SK_RTJ_JJ005C,55.32833397,-104.920468,Control,Core 4,org,dead moss,5.0,5.0,2.0,0,0.023512,47.3491108,,470.24,222.6544586
SK_RTJ_JJ005C,SK_RTJ,ps.4369,BR_SK1.ps.380,SK_RTJ_SK_RTJ_JJ005C,55.32833397,-104.920468,Control,Core 4,org,fibric,24.0,24.0,19.0,0,0.040226211,39.39663,,7642.98009,3011.076587
SK_RTJ_JJ005C,SK_RTJ,ps.4370,BR_SK1.ps.381,SK_RTJ_SK_RTJ_JJ005C,55.32833397,-104.920468,Control,Core 5,org,live moss,2.5,2.5,2.5,0,0.0341904,46.5982765,,854.76,398.3034282
SK_RTJ_JJ005C,SK_RTJ,ps.4371,BR_SK1.ps.382,SK_RTJ_SK_RTJ_JJ005C,55.32833397,-104.920468,Control,Core 5,org,dead moss,4.0,4.0,1.5,0,0.066325333,46.0411107,,994.879995,458.0537998
SK_RTJ_JJ005C,SK_RTJ,ps.4372,BR_SK1.ps.383,SK_RTJ_SK_RTJ_JJ005C,55.32833397,-104.920468,Control,Core 5,org,fibric,16.0,16.0,12.0,0,0.143985333,45.8701797,,17278.23996,7925.559719
SK_RTJ_JJ005C,SK_RTJ,ps.4373,BR_SK1.ps.384,SK_RTJ_SK_RTJ_JJ005C,55.32833397,-104.920468,Control,Core 5,org,mesic,24.0,24.0,8.0,0,0.0736975,30.7441922,,5895.8,1812.616084
SK_RTJ_JJ005C,SK_RTJ,ps.4365,BR_SK1.ps.376,SK_RTJ_SK_RTJ_JJ005C,55.32833397,-104.920468,Control,Core 3,org,mesic,22.5,22.5,3.5,0,0.045557714,41.0775923,,1594.51999,654.9904206
SK_RTJ_JJ005C,SK_RTJ,ps.4366,BR_SK1.ps.377,SK_RTJ_SK_RTJ_JJ005C,55.32833397,-104.920468,Control,Core 3,org,humic,24.0,24.0,1.5,0,0.3277,23.1598388,,4915.5,1138.421876
SK_RTJ_JJ005C,SK_RTJ,ps.4367,BR_SK1.ps.378,SK_RTJ_SK_RTJ_JJ005C,55.32833397,-104.920468,Control,Core 4,org,live moss,3.0,3.0,3.0,0,0.02172,46.8133779,,651.6,305.0359704
SK_RTJ_JJ005C,SK_RTJ,ps.4364,BR_SK1.ps.375,SK_RTJ_SK_RTJ_JJ005C,55.32833397,-104.920468,Control,Core 3,org,fibric,19.0,19.0,9.0,0,0.064451111,47.2903145,,5800.59999,2743.121978
SK_RTJ_JJ005C,SK_RTJ,ps.4354,BR_SK1.ps.365,SK_RTJ_SK_RTJ_JJ005C,55.32833397,-104.920468,Control,Core 1,org,live moss,2.0,2.0,2.0,0,0.0147274,46.2757511,,294.548,136.3042994
SK_RTJ_JJ006B,SK_RTJ,ps.4374,BR_SK1.ps.385,SK_RTJ_SK_RTJ_JJ006B,55.28969902,-105.177183,Burn,Core 1,org,fibric,1.0,15.3826,1.0,0,0.206594,20.81854002,,2065.94,430.0985457
SK_RTJ_JJ006B,SK_RTJ,ps.4375,BR_SK1.ps.386,SK_RTJ_SK_RTJ_JJ006B,55.28969902,-105.177183,Burn,Core 2,org,fibric,0.5,14.8826,0.5,0,0.649412,13.19074262,,3247.06,428.3113273
SK_RTJ_JJ006B,SK_RTJ,,,SK_RTJ_SK_RTJ_JJ006B,55.28969902,-105.177183,Burn,Core 3,org,dead moss,5.0,19.3826,5.0,0,0.0291216,46.21363698,,1456.08,672.9075253
SK_RTJ_JJ006B,SK_RTJ,ps.4376,BR_SK1.ps.387,SK_RTJ_SK_RTJ_JJ006B,55.28969902,-105.177183,Burn,Core 3,org,fibric,11.0,25.3826,6.0,0,0.029435667,44.33494979,,1766.14002,783.0172911
SK_RTJ_JJ006B,SK_RTJ,,,SK_RTJ_SK_RTJ_JJ006B,55.28969902,-105.177183,Burn,Core 3,org,mesic,21.0,35.3826,10.0,0,0.0418186,44.90401211,,4181.86,1877.822921
SK_RTJ_JJ006B,SK_RTJ,ps.4377,BR_SK1.ps.388,SK_RTJ_SK_RTJ_JJ006B,55.28969902,-105.177183,Burn,Core 4,org,fibric,1.0,15.3826,1.0,0,0.522692,21.62605076,,5226.92,1130.376372
SK_RTJ_JJ007C,SK_RTJ,ps.4378,BR_SK1.ps.389,SK_RTJ_SK_RTJ_JJ007C,55.69785101,-104.693358,Control,Core 1,org,live moss,5.0,5.0,5.0,0,0.0025396,46.7370222,,126.98,59.34667079
SK_RTJ_JJ007C,SK_RTJ,ps.4379,BR_SK1.ps.390,SK_RTJ_SK_RTJ_JJ007C,55.69785101,-104.693358,Control,Core 1,org,dead moss,6.0,6.0,1.0,0,0.002874,45.9144823,,28.74,13.19582221
SK_RTJ_JJ007C,SK_RTJ,ps.4380,BR_SK1.ps.391,SK_RTJ_SK_RTJ_JJ007C,55.69785101,-104.693358,Control,Core 1,org,fibric,26.0,26.0,20.0,0,0.0131949,40.0434752,,2638.98,1056.739302
SK_RTJ_JJ007C,SK_RTJ,ps.4386,BR_SK1.ps.397,SK_RTJ_SK_RTJ_JJ007C,55.69785101,-104.693358,Control,Core 3,org,dead moss,8.0,8.0,3.0,0,0.004568667,44.7084522,,137.06001,61.27740906
SK_RTJ_JJ007C,SK_RTJ,ps.4387,BR_SK1.ps.398,SK_RTJ_SK_RTJ_JJ007C,55.69785101,-104.693358,Control,Core 3,org,fibric,22.0,22.0,14.0,0,0.064431,44.2526182,,9020.34,3991.736621
SK_RTJ_JJ007C,SK_RTJ,ps.4388,BR_SK1.ps.399,SK_RTJ_SK_RTJ_JJ007C,55.69785101,-104.693358,Control,Core 3,org,mesic,26.0,26.0,4.0,0,0.0099625,44.3595387,,398.5,176.7727617
SK_RTJ_JJ007C,SK_RTJ,ps.4390,BR_SK1.ps.401,SK_RTJ_SK_RTJ_JJ007C,55.69785101,-104.693358,Control,Core 4,org,dead moss,8.0,8.0,3.0,0,0.008124,44.3074924,,243.72,107.9862205
SK_RTJ_JJ007C,SK_RTJ,ps.4389,BR_SK1.ps.400,SK_RTJ_SK_RTJ_JJ007C,55.69785101,-104.693358,Control,Core 4,org,live moss,5.0,5.0,5.0,0,0.0052168,46.8901503,,260.84,122.308268
SK_RTJ_JJ007C,SK_RTJ,ps.4391,BR_SK1.ps.402,SK_RTJ_SK_RTJ_JJ007C,55.69785101,-104.693358,Control,Core 4,org,fibric,15.0,15.0,7.0,0,0.098006286,43.7640144,,6860.44002,3002.403958
SK_RTJ_JJ007C,SK_RTJ,ps.4392,BR_SK1.ps.403,SK_RTJ_SK_RTJ_JJ007C,55.69785101,-104.693358,Control,Core 4,org,mesic,20.0,20.0,5.0,0,0.05329,44.1068632,,2664.5,1175.22737
SK_RTJ_JJ007C,SK_RTJ,ps.4393,BR_SK1.ps.404,SK_RTJ_SK_RTJ_JJ007C,55.69785101,-104.693358,Control,Core 5,org,live moss,5.0,5.0,5.0,0,0.0124492,45.2598192,,622.46,281.7242706
SK_RTJ_JJ007C,SK_RTJ,ps.4381,BR_SK1.ps.392,SK_RTJ_SK_RTJ_JJ007C,55.69785101,-104.693358,Control,Core 1,org,humic,29.0,29.0,3.0,0,0.051754667,18.2273806,,1552.64001,283.005604
SK_RTJ_JJ007C,SK_RTJ,ps.4382,BR_SK1.ps.393,SK_RTJ_SK_RTJ_JJ007C,55.69785101,-104.693358,Control,Core 2,org,live moss,4.0,4.0,4.0,0,0.0040655,45.9189538,,162.62,74.67340267
SK_RTJ_JJ007C,SK_RTJ,ps.4383,BR_SK1.ps.394,SK_RTJ_SK_RTJ_JJ007C,55.69785101,-104.693358,Control,Core 2,org,dead moss,7.0,7.0,3.0,0,0.014624667,44.8086237,,438.74001,196.5933601
SK_RTJ_JJ007C,SK_RTJ,ps.4384,BR_SK1.ps.395,SK_RTJ_SK_RTJ_JJ007C,55.69785101,-104.693358,Control,Core 2,org,fibric,25.0,25.0,18.0,0,0.017671556,41.6434203,,3180.88008,1324.627261
SK_RTJ_JJ007C,SK_RTJ,ps.4385,BR_SK1.ps.396,SK_RTJ_SK_RTJ_JJ007C,55.69785101,-104.693358,Control,Core 3,org,live moss,5.0,5.0,5.0,0,0.0040436,45.8806798,,202.18,92.76155842
SK_RTJ_JJ007C,SK_RTJ,ps.4396,BR_SK1.ps.407,SK_RTJ_SK_RTJ_JJ007C,55.69785101,-104.693358,Control,Core 5,org,mesic,20.5,20.5,3.0,0,0.075811333,45.2116735,,2274.33999,1028.267171
SK_RTJ_JJ007C,SK_RTJ,ps.4394,BR_SK1.ps.405,SK_RTJ_SK_RTJ_JJ007C,55.69785101,-104.693358,Control,Core 5,org,dead moss,5.5,5.5,0.5,0,0.007547834,44.9347626,,37.73917,16.95800645
SK_RTJ_JJ007C,SK_RTJ,ps.4395,BR_SK1.ps.406,SK_RTJ_SK_RTJ_JJ007C,55.69785101,-104.693358,Control,Core 5,org,fibric,17.5,17.5,12.0,0,0.108403167,48.701232,,13008.38004,6335.241343
SK_RTJ_JJ008C,SK_RTJ,ps.4399,BR_SK1.ps.410,SK_RTJ_SK_RTJ_JJ008C,55.64182403,-104.745021,Control,Core 2,org,live moss,0.5,0.5,0.5,0,0.075964,37.68976,,379.82,143.1532464
SK_RTJ_JJ008C,SK_RTJ,ps.4398,BR_SK1.ps.409,SK_RTJ_SK_RTJ_JJ008C,55.64182403,-104.745021,Control,Core 1,org,humic,2.0,2.0,1.5,0,0.111441931,28.9028119,,1671.628965,483.1477754
SK_RTJ_JJ008C,SK_RTJ,ps.4403,BR_SK1.ps.414,SK_RTJ_SK_RTJ_JJ008C,55.64182403,-104.745021,Control,Core 3,org,mesic,11.5,11.5,4.0,0,0.066085729,31.7799226,,2643.42916,840.079741
SK_RTJ_JJ008C,SK_RTJ,ps.4400,BR_SK1.ps.411,SK_RTJ_SK_RTJ_JJ008C,55.64182403,-104.745021,Control,Core 2,org,mesic,3.5,3.5,3.0,0,0.075964,37.68976,,2278.92,858.9194786
SK_RTJ_JJ008C,SK_RTJ,ps.4401,BR_SK1.ps.412,SK_RTJ_SK_RTJ_JJ008C,55.64182403,-104.745021,Control,Core 3,org,live moss,0.5,0.5,0.5,0,0.039722816,45.3280286,,198.61408,90.02784699
SK_RTJ_JJ008C,SK_RTJ,ps.4402,BR_SK1.ps.413,SK_RTJ_SK_RTJ_JJ008C,55.64182403,-104.745021,Control,Core 3,org,fibric,7.5,7.5,7.0,0,0.039722816,45.3280286,,2780.59712,1260.389858
SK_RTJ_JJ008C,SK_RTJ,ps.4407,BR_SK1.ps.418,SK_RTJ_SK_RTJ_JJ008C,55.64182403,-104.745021,Control,Core 5,org,dead moss,2.5,2.5,1.5,0,0.03889765,42.1820742,,583.46475,246.1175338
SK_RTJ_JJ008C,SK_RTJ,ps.4404,BR_SK1.ps.415,SK_RTJ_SK_RTJ_JJ008C,55.64182403,-104.745021,Control,Core 4,org,fibric,4.0,4.0,4.0,0,0.072989,33.7143887,,2919.56,984.3118067
SK_RTJ_JJ008C,SK_RTJ,ps.4405,BR_SK1.ps.416,SK_RTJ_SK_RTJ_JJ008C,55.64182403,-104.745021,Control,Core 4,org,mesic,7.0,7.0,3.0,0,0.130647333,12.8688534,,3919.41999,504.3844126
SK_RTJ_JJ008C,SK_RTJ,ps.4406,BR_SK1.ps.417,SK_RTJ_SK_RTJ_JJ008C,55.64182403,-104.745021,Control,Core 5,org,live moss,1.0,1.0,1.0,0,0.075709582,37.3068669,,757.09582,282.4487299
SK_RTJ_JJ008C,SK_RTJ,ps.4397,BR_SK1.ps.408,SK_RTJ_SK_RTJ_JJ008C,55.64182403,-104.745021,Control,Core 1,org,live moss,0.5,0.5,0.5,0,0.111441931,28.9028119,,557.209655,161.0492585
SK_RTJ_JJ008C,SK_RTJ,ps.4408,BR_SK1.ps.419,SK_RTJ_SK_RTJ_JJ008C,55.64182403,-104.745021,Control,Core 5,org,humic,5.5,5.5,3.0,0,0.144855499,23.3788876,,4345.66497,1015.968129
SK_RTJ_JJ009C,SK_RTJ,ps.4412,BR_SK1.ps.423,SK_RTJ_SK_RTJ_JJ009C,55.63444703,-104.736606,Control,Core 2,org,live moss,2.0,2.0,2.0,0,0.046601,42.5468542,,932.02,396.5451905
SK_RTJ_JJ009C,SK_RTJ,ps.4414,BR_SK1.ps.425,SK_RTJ_SK_RTJ_JJ009C,55.63444703,-104.736606,Control,Core 2,org,mesic,8.0,8.0,2.0,0,0.1537,22.9445505,,3074.0,705.3154824
SK_RTJ_JJ009C,SK_RTJ,ps.4415,BR_SK1.ps.426,SK_RTJ_SK_RTJ_JJ009C,55.63444703,-104.736606,Control,Core 3,org,fibric,5.0,5.0,5.0,0,0.078139714,45.7234626,,3906.9857,1786.409145
SK_RTJ_JJ009C,SK_RTJ,ps.4416,BR_SK1.ps.427,SK_RTJ_SK_RTJ_JJ009C,55.63444703,-104.736606,Control,Core 3,org,mesic,9.5,9.5,4.5,0,0.095030364,40.4262027,,4276.36638,1728.772541
SK_RTJ_JJ009C,SK_RTJ,ps.4413,BR_SK1.ps.424,SK_RTJ_SK_RTJ_JJ009C,55.63444703,-104.736606,Control,Core 2,org,fibric,6.0,6.0,4.0,0,0.0579805,42.5019136,,2319.22,985.7128806
SK_RTJ_JJ009C,SK_RTJ,ps.4418,BR_SK1.ps.429,SK_RTJ_SK_RTJ_JJ009C,55.63444703,-104.736606,Control,Core 4,org,mesic,3.0,3.0,1.5,0,0.100512293,35.9482124,,1507.684395,541.9855886
SK_RTJ_JJ009C,SK_RTJ,ps.4419,BR_SK1.ps.430,SK_RTJ_SK_RTJ_JJ009C,55.63444703,-104.736606,Control,Core 5,org,fibric,3.5,3.5,3.5,0,0.07058497,16.7804665,,2470.47395,414.5570536
SK_RTJ_JJ009C,SK_RTJ,ps.4420,BR_SK1.ps.431,SK_RTJ_SK_RTJ_JJ009C,55.63444703,-104.736606,Control,Core 5,org,mesic,5.5,5.5,2.0,0,0.111746415,40.3032685,,2234.9283,900.7491535
SK_RTJ_JJ009C,SK_RTJ,ps.4417,BR_SK1.ps.428,SK_RTJ_SK_RTJ_JJ009C,55.63444703,-104.736606,Control,Core 4,org,live moss,1.5,1.5,1.5,0,0.036316764,43.2980278,,544.75146,235.8666386
SK_RTJ_JJ009C,SK_RTJ,ps.4409,BR_SK1.ps.420,SK_RTJ_SK_RTJ_JJ009C,55.63444703,-104.736606,Control,Core 1,org,live moss,1.0,1.0,1.0,0,0.026032527,44.0492014,,260.32527,114.6712025
SK_RTJ_JJ009C,SK_RTJ,ps.4410,BR_SK1.ps.421,SK_RTJ_SK_RTJ_JJ009C,55.63444703,-104.736606,Control,Core 1,org,dead moss,3.0,3.0,2.0,0,0.015602178,44.6844401,,312.04356,139.4349177
SK_RTJ_JJ009C,SK_RTJ,ps.4411,BR_SK1.ps.422,SK_RTJ_SK_RTJ_JJ009C,55.63444703,-104.736606,Control,Core 1,org,mesic,13.0,13.0,10.0,0,0.041572391,40.1188276,,4157.2391,1667.835587
SK_RTJ_JJ010C,SK_RTJ,ps.4425,BR_SK1.ps.436,SK_RTJ_SK_RTJ_JJ010C,55.451442,-104.881456,Control,Core 2,org,live moss,3.0,3.0,3.0,0,0.007013333,46.2603447,,210.39999,97.33176062
SK_RTJ_JJ010C,SK_RTJ,ps.4426,BR_SK1.ps.437,SK_RTJ_SK_RTJ_JJ010C,55.451442,-104.881456,Control,Core 2,org,dead moss,4.0,4.0,1.0,0,0.01967,43.8274783,,196.7,86.20864982
SK_RTJ_JJ010C,SK_RTJ,ps.4427,BR_SK1.ps.438,SK_RTJ_SK_RTJ_JJ010C,55.451442,-104.881456,Control,Core 2,org,fibric,5.0,5.0,1.0,0,0.041776,44.8006314,,417.76,187.1591177
SK_RTJ_JJ010C,SK_RTJ,ps.4428,BR_SK1.ps.439,SK_RTJ_SK_RTJ_JJ010C,55.451442,-104.881456,Control,Core 2,org,mesic,17.0,17.0,12.0,0,0.045879667,39.8948823,,5505.56004,2196.436698
SK_RTJ_JJ010C,SK_RTJ,ps.4429,BR_SK1.ps.440,SK_RTJ_SK_RTJ_JJ010C,55.451442,-104.881456,Control,Core 3,org,live moss,0.5,0.5,0.5,0,0.003344,42.6459344,,16.72,7.130400232
SK_RTJ_JJ010C,SK_RTJ,ps.4430,BR_SK1.ps.441,SK_RTJ_SK_RTJ_JJ010C,55.451442,-104.881456,Control,Core 3,org,dead moss,1.0,1.0,0.5,0,0.003344,42.6459344,,16.72,7.130400232
SK_RTJ_JJ010C,SK_RTJ,ps.4431,BR_SK1.ps.442,SK_RTJ_SK_RTJ_JJ010C,55.451442,-104.881456,Control,Core 3,org,fibric,1.5,1.5,0.5,0,0.053216776,44.1272444,,266.08388,117.415484
SK_RTJ_JJ010C,SK_RTJ,ps.4432,BR_SK1.ps.443,SK_RTJ_SK_RTJ_JJ010C,55.451442,-104.881456,Control,Core 3,org,mesic,12.0,12.0,10.5,0,0.047815324,38.4004002,,5020.60902,1927.933956
SK_RTJ_JJ010C,SK_RTJ,ps.4433,BR_SK1.ps.444,SK_RTJ_SK_RTJ_JJ010C,55.451442,-104.881456,Control,Core 4,org,live moss,0.5,0.5,0.5,0,0.009049333,46.1994257,,45.246665,20.90369938
SK_RTJ_JJ010C,SK_RTJ,ps.4421,BR_SK1.ps.432,SK_RTJ_SK_RTJ_JJ010C,55.451442,-104.881456,Control,Core 1,org,live moss,3.0,3.0,3.0,0,0.004928609,43.05905,,147.85827,63.66636641
SK_RTJ_JJ010C,SK_RTJ,ps.4422,BR_SK1.ps.433,SK_RTJ_SK_RTJ_JJ010C,55.451442,-104.881456,Control,Core 1,org,dead moss,5.0,5.0,2.0,0,0.010047716,42.1041113,,200.95432,84.61003055
SK_RTJ_JJ010C,SK_RTJ,ps.4423,BR_SK1.ps.434,SK_RTJ_SK_RTJ_JJ010C,55.451442,-104.881456,Control,Core 1,org,fibric,9.0,9.0,4.0,0,0.083591219,39.6275477,,3343.64876,1325.006007
SK_RTJ_JJ010C,SK_RTJ,ps.4424,BR_SK1.ps.435,SK_RTJ_SK_RTJ_JJ010C,55.451442,-104.881456,Control,Core 1,org,mesic,12.0,12.0,3.0,0,0.070380564,21.0548019,,2111.41692,444.5546498
SK_RTJ_JJ010C,SK_RTJ,ps.4438,BR_SK1.ps.449,SK_RTJ_SK_RTJ_JJ010C,55.451442,-104.881456,Control,Core 5,org,mesic,12.0,12.0,6.0,0,0.029949177,43.6970158,,1796.95062,785.2137963
SK_RTJ_JJ010C,SK_RTJ,ps.4437,BR_SK1.ps.448,SK_RTJ_SK_RTJ_JJ010C,55.451442,-104.881456,Control,Core 5,org,fibric,6.0,6.0,5.0,0,0.018808105,46.1428776,,940.40525,433.9300435
SK_RTJ_JJ010C,SK_RTJ,ps.4434,BR_SK1.ps.445,SK_RTJ_SK_RTJ_JJ010C,55.451442,-104.881456,Control,Core 4,org,fibric,23.0,23.0,22.5,0,0.068691778,45.9379209,,15455.65005,7100.004295
SK_RTJ_JJ010C,SK_RTJ,ps.4435,BR_SK1.ps.446,SK_RTJ_SK_RTJ_JJ010C,55.451442,-104.881456,Control,Core 5,org,live moss,0.5,0.5,0.5,0,0.007908,44.752,,39.54,17.6949408
SK_RTJ_JJ010C,SK_RTJ,ps.4436,BR_SK1.ps.447,SK_RTJ_SK_RTJ_JJ010C,55.451442,-104.881456,Control,Core 5,org,dead moss,1.0,1.0,0.5,0,0.006528,45.5940661,,32.64,14.88190318
SK_RTJ_JJ011C,SK_RTJ,ps.4440,BR_SK1.ps.451,SK_RTJ_SK_RTJ_JJ011C,55.46523401,-104.854298,Control,Core 1,org,dead moss,6.0,6.0,3.0,0,0.012002667,45.5997898,,360.08001,164.1957277
SK_RTJ_JJ011C,SK_RTJ,ps.4441,BR_SK1.ps.452,SK_RTJ_SK_RTJ_JJ011C,55.46523401,-104.854298,Control,Core 1,org,humic,10.0,10.0,4.0,0,0.0730825,37.4575507,,2923.3,1094.99658
SK_RTJ_JJ011C,SK_RTJ,ps.4442,BR_SK1.ps.453,SK_RTJ_SK_RTJ_JJ011C,55.46523401,-104.854298,Control,Core 2,org,fibric,10.0,10.0,10.0,0,0.0884412,46.0650496,,8844.12,4074.048265
SK_RTJ_JJ011C,SK_RTJ,ps.4443,BR_SK1.ps.454,SK_RTJ_SK_RTJ_JJ011C,55.46523401,-104.854298,Control,Core 2,org,mesic,14.0,14.0,4.0,0,0.0720795,32.7085191,,2883.18,943.045481
SK_RTJ_JJ011C,SK_RTJ,ps.4444,BR_SK1.ps.455,SK_RTJ_SK_RTJ_JJ011C,55.46523401,-104.854298,Control,Core 3,org,fibric,3.0,3.0,3.0,0,0.025163329,45.991307,,754.89987,347.1883168
SK_RTJ_JJ011C,SK_RTJ,ps.4445,BR_SK1.ps.456,SK_RTJ_SK_RTJ_JJ011C,55.46523401,-104.854298,Control,Core 3,org,mesic,12.0,12.0,9.0,0,0.051187603,46.5364069,,4606.88427,2143.878409
